Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,id,created_at,edit_history_tweet_ids,text,clean_text,non_english,whitespace
2661,2661,2661,1.3905393182262682e+18,2021-05-07 05:29:43+00:00,['1390539318226268162'],"@siennamarla Without any media smearing or own MPs actively telling voters to vote elsewhere or walkouts or threats of walkouts, Starmer did badly. He must go he doesn’t have it.", without any media smearing or own mps actively telling voters to vote elsewhere or walkouts or threats of walkouts starmer did badly he must go he doesn’t have it,True,False
2662,2662,2662,1.390538859738538e+18,2021-05-07 05:27:53+00:00,['1390538859738537988'],"Without any media smearing or own MPs actively telling voters to vote elsewhere or walkouts or threats of walkouts, Starmer did badly. He must go he doesn’t have it.",without any media smearing or own mps actively telling voters to vote elsewhere or walkouts or threats of walkouts starmer did badly he must go he doesn’t have it,True,False
2663,2663,2663,1.3905383887769231e+18,2021-05-07 05:26:01+00:00,['1390538388776923136'],"@IWTheDarkPrince Without any media smearing or own MPs actively telling voters to vote elsewhere or walkouts or threats of walkouts, Starmer did badly. He must go he doesn’t have it.", without any media smearing or own mps actively telling voters to vote elsewhere or walkouts or threats of walkouts starmer did badly he must go he doesn’t have it,True,False
2665,2665,2665,1.3904854915444367e+18,2021-05-07 01:55:49+00:00,['1390485491544436738'],@Muqadaam @Keir_Starmer Could Andy Burnham take over soon?,  could andy burnham take over soon,True,False
2668,2668,2668,1.3903610099913236e+18,2021-05-06 17:41:11+00:00,['1390361009991323648'],@RedUncleLFC @itvpeston @Peston @tom_watson Oh yeah..,    oh yeah,True,False
2669,2669,2669,1.3903604722145157e+18,2021-05-06 17:39:02+00:00,['1390360472214515712'],@itvpeston @tom_watson @Peston What a load of old twaddle from Watson.,   what a load of old twaddle from watson,True,False
2671,2671,2671,1.390284600937681e+18,2021-05-06 12:37:33+00:00,['1390284600937680897'],@MaxRobertFinch Why now?, why now,True,False
2672,2672,2672,1.390284391423828e+18,2021-05-06 12:36:43+00:00,['1390284391423827971'],@earthygirl011 Is he independent, is he independent,True,False
2675,2675,2675,1.3901493124206633e+18,2021-05-06 03:39:58+00:00,['1390149312420663301'],"Who else thinks it will be a Labour landslide today, me neither.",who else thinks it will be a labour landslide today me neither,True,False
2678,2678,2678,1.390148633136337e+18,2021-05-06 03:37:16+00:00,['1390148633136336900'],@AngelaRayner This is like the Kinnock moment., this is like the kinnock moment,True,False
2681,2681,2681,1.3900493512931533e+18,2021-05-05 21:02:45+00:00,['1390049351293153280'],"@Lovehasnowords1 Hope you have a socialist environment otherwise, damn!", hope you have a socialist environment otherwise damn,True,False
2682,2682,2682,1.3899929987133112e+18,2021-05-05 17:18:50+00:00,['1389992998713311243'],@RichardScribbl1 Is there any alternative?, is there any alternative,True,False
2683,2683,2683,1.389992796757561e+18,2021-05-05 17:18:02+00:00,['1389992796757561345'],@bbclaurak Who’s got the postal votes? You know you know., who’s got the postal votes you know you know,True,False
2684,2684,2684,1.3898620163624673e+18,2021-05-05 08:38:21+00:00,['1389862016362467329'],@belfaststeve @mcguigandanny No he was leading a democratic socialist party and the party chose the policy to campaign on which was remain.,  no he was leading a democratic socialist party and the party chose the policy to campaign on which was remain,True,False
2685,2685,2685,1.3898614810518364e+18,2021-05-05 08:36:14+00:00,['1389861481051836416'],"@mcguigandanny More to it than that. I think he did ok it was the starmer policy that did the damage. Corbyn had no choice , accept the policy or face another coup walkout just on election time.", more to it than that i think he did ok it was the starmer policy that did the damage corbyn had no choice  accept the policy or face another coup walkout just on election time,True,False
2686,2686,2686,1.3898607346501714e+18,2021-05-05 08:33:16+00:00,['1389860734650171394'],https://t.co/SDrAsDy5Ys,,True,False
2689,2689,2689,1.3898432367940813e+18,2021-05-05 07:23:44+00:00,['1389843236794081280'],@Keir_Starmer Where is that report?, where is that report,True,False
2690,2690,2690,1.3898397651769958e+18,2021-05-05 07:09:56+00:00,['1389839765176995840'],@gletherby Hopefully they will destroy themselves so much they’ll go elsewhere for their easy crust., hopefully they will destroy themselves so much they’ll go elsewhere for their easy crust,True,False
2691,2691,2691,1.3898391680381788e+18,2021-05-05 07:07:34+00:00,['1389839168038178816'],@br_nning He’s a wet showing his inner bully. Another year he’d have her hacked it’s alleged., he’s a wet showing his inner bully another year he’d have her hacked it’s alleged,True,False
2692,2692,2692,1.3898224152539996e+18,2021-05-05 06:01:00+00:00,['1389822415253999616'],@ScottishLabour Ain’t gonna happen for Labour. Let’s be honest., ain’t gonna happen for labour let’s be honest,True,False
2693,2693,2693,1.389822159682478e+18,2021-05-05 05:59:59+00:00,['1389822159682478080'],Are our children and grandchildren safe under political parties in the ok?,are our children and grandchildren safe under political parties in the ok,True,False
2694,2694,2694,1.389821441978286e+18,2021-05-05 05:57:08+00:00,['1389821441978286081'],True. The left is dead until is realises and moves on to another party. https://t.co/0g2xpZU5Ew,true the left is dead until is realises and moves on to another party ,True,False
2695,2695,2695,1.3898210555026268e+18,2021-05-05 05:55:35+00:00,['1389821055502626818'],This👇 https://t.co/qjDVY3ezJU,this ,True,False
2697,2697,2697,1.389820430853288e+18,2021-05-05 05:53:06+00:00,['1389820430853287936'],Correct this is the problem. No choice. https://t.co/LVNxZdeuI4,correct this is the problem no choice ,True,False
2698,2698,2698,1.3898199254354616e+18,2021-05-05 05:51:06+00:00,['1389819925435461633'],@ArgyleLoz @seanjbaguley Who is the answer?,  who is the answer,True,False
2701,2701,2701,1.389819354947203e+18,2021-05-05 05:48:50+00:00,['1389819354947203072'],@dontbrexitfixit @cernusson Who do you vote for now when they all are the same but  with different names?,  who do you vote for now when they all are the same but  with different names,True,False
2702,2702,2702,1.3898173953976607e+18,2021-05-05 05:41:03+00:00,['1389817395397660673'],@Ottojizzmark Don’t turn right, don’t turn right,True,False
2703,2703,2703,1.3898166671952978e+18,2021-05-05 05:38:09+00:00,['1389816667195297792'],Is it true that when you live on your own you find yourself as a person but when you live with someone you become a compromised  person?,is it true that when you live on your own you find yourself as a person but when you live with someone you become a compromised  person,True,False
2710,2710,2710,1.3894386229574615e+18,2021-05-04 04:35:56+00:00,['1389438622957461504'],@SkyNews Whoopi!, whoopi,True,False
2711,2711,2711,1.3893004744368906e+18,2021-05-03 19:26:59+00:00,['1389300474436890626'],"@GalanthusA @zarahsultana I don’t agree so I’m clueless, ok.",  i don’t agree so i’m clueless ok,True,False
2713,2713,2713,1.3892657497729966e+18,2021-05-03 17:09:00+00:00,['1389265749772996619'],@GalanthusA @zarahsultana No one should  if the royals don’t want it to use.  It’s not needed really is it?,  no one should  if the royals don’t want it to use  it’s not needed really is it,True,False
2715,2715,2715,1.3890452802937242e+18,2021-05-03 02:32:56+00:00,['1389045280293724164'],@GalanthusA @zarahsultana Can’t the royals pay with their own money?,  can’t the royals pay with their own money,True,False
2717,2717,2717,1.3889387294616248e+18,2021-05-02 19:29:32+00:00,['1388938729461624832'],@TheMendozaWoman It’s a bitter pill to swallow and Tory councils will get in but that’s the rub centrists deserve. In any case aren’t centrists Tories anyway?, it’s a bitter pill to swallow and tory councils will get in but that’s the rub centrists deserve in any case aren’t centrists tories anyway,True,False
2718,2718,2718,1.388926249943376e+18,2021-05-02 18:39:57+00:00,['1388926249943375872'],@johnredwood stop Tories giving the gdp away to their mates like track and trace., stop tories giving the gdp away to their mates like track and trace,True,False
2719,2719,2719,1.3886080921752822e+18,2021-05-01 21:35:42+00:00,['1388608092175282177'],Very true https://t.co/ycVfmbmUTv,very true ,True,False
2720,2720,2720,1.3885897228978995e+18,2021-05-01 20:22:43+00:00,['1388589722897899522'],Poor old Alan Carr really struggling. He isn’t Barrymore at all.,poor old alan carr really struggling he isn’t barrymore at all,True,False
2721,2721,2721,1.3884743184437494e+18,2021-05-01 12:44:08+00:00,['1388474318443749377'],@Keir_Starmer So taxes going up?, so taxes going up,True,False
2727,2727,2727,1.3881670520961188e+18,2021-04-30 16:23:10+00:00,['1388167052096118784'],@jeremycorbyn I could never boycott social media playing into the right wing media hands and we’d never know anything that’s really happening. Boycott right wing news papers and the tv news who are mostly responsible. I am an anti racist., i could never boycott social media playing into the right wing media hands and we’d never know anything that’s really happening boycott right wing news papers and the tv news who are mostly responsible i am an anti racist,True,False
2730,2730,2730,1.3877449472400466e+18,2021-04-29 12:25:53+00:00,['1387744947240046597'],@RemainingKind @jacqui703 Or red Tory,  or red tory,True,False
2731,2731,2731,1.3876781354921738e+18,2021-04-29 08:00:23+00:00,['1387678135492173825'],How is it even a thing? He wasn’t ever in the job as chancellor.,how is it even a thing he wasn’t ever in the job as chancellor,True,False
2739,2739,2739,1.3867230859912192e+18,2021-04-26 16:45:22+00:00,['1386723085991219202'],“Imagine how bad it would be if Corbyn was in charge instead of Johnson.”,“imagine how bad it would be if corbyn was in charge instead of johnson”,True,False
2740,2740,2740,1.3865646571006075e+18,2021-04-26 06:15:50+00:00,['1386564657100607488'],@ITVNewsPolitics What a wet., what a wet,True,False
2744,2744,2744,1.386230097141719e+18,2021-04-25 08:06:24+00:00,['1386230097141719045'],@TommyCorbyn @Fanxxxxtastic Which msn news channel did you see this on?,  which msn news channel did you see this on,True,False
2748,2748,2748,1.3860653723826995e+18,2021-04-24 21:11:51+00:00,['1386065372382699521'],@serliamholman @cernusson Not sure voting Labour would be any benefit now. Last time it might have been.,  not sure voting labour would be any benefit now last time it might have been,True,False
2752,2752,2752,1.3858408352338166e+18,2021-04-24 06:19:37+00:00,['1385840835233816577'],When architects hate their customer. https://t.co/rsFnRv44zv,when architects hate their customer ,True,False
2754,2754,2754,1.3850906659236864e+18,2021-04-22 04:38:43+00:00,['1385090665923686401'],@grapplewithit @Fanxxxxtastic Shame on uk,  shame on uk,True,False
2759,2759,2759,1.3834350950972416e+18,2021-04-17 15:00:04+00:00,['1383435095097241614'],@Harryslaststand Yep he should., yep he should,True,False
2770,2770,2770,1.3829495698231828e+18,2021-04-16 06:50:46+00:00,['1382949569823182849'],@Hakicat He refused to disclose his donors and the fools still voted for him. What?, he refused to disclose his donors and the fools still voted for him what,True,False
2771,2771,2771,1.3829408663613276e+18,2021-04-16 06:16:10+00:00,['1382940866361327617'],@jamessearby @Keir_Starmer True. Get the rights influence out. Sorted.,  true get the rights influence out sorted,True,False
2778,2778,2778,1.382771328424493e+18,2021-04-15 19:02:30+00:00,['1382771328424493056'],@AnasSarwar @KateGreenSU What’s happening in the uk that’s much better?,  what’s happening in the uk that’s much better,True,False
2783,2783,2783,1.3822133437217055e+18,2021-04-14 06:05:16+00:00,['1382213343721705473'],@Normanjam671 How do you know Labour is a bit less shit? They might be even worse this time around. Starmer seems so much more owned., how do you know labour is a bit less shit they might be even worse this time around starmer seems so much more owned,True,False
2788,2788,2788,1.3813364619544084e+18,2021-04-11 20:00:51+00:00,['1381336461954408450'],@TedUrchin @RDH4L3 @NeilDavoDavies1 It’s silly harping on that it was Corbyn. He’s a democrat &amp; campaigned the party will more than the missing Alan Johnson did. Corbyn then went on2 uphold the leave vote win &amp; tried 2push for the best deal in 2017. Of course the MSN &amp; biased opponents will brainwash you otherwise.,   it’s silly harping on that it was corbyn he’s a democrat amp campaigned the party will more than the missing alan johnson did corbyn then went on2 uphold the leave vote win amp tried 2push for the best deal in 2017 of course the msn amp biased opponents will brainwash you otherwise,True,False
